number,time_in_system_days
31859,6.871388888888889
31857,11.78738425925926
31855,4.138472222222222
31854,0.4194328703703703
31853,0.4930787037037037
31852,9.29337962962963
31842,0.305
31841,0.5599768518518519
31840,27.54341435185185
31838,0.7434953703703704
31837,0.9366782407407408
31836,0.0293981481481481
31834,0.1205092592592592
31833,1.393773148148148
31832,0.1400810185185185
31831,0.1478703703703703
31830,0.1423726851851851
31829,0.1977199074074074
31826,0.0599305555555555
31825,0.0487152777777777
31824,0.048761574074074
31822,0.098125
31820,0.2343055555555555
31818,0.5370717592592592
31816,0.5311342592592593
31814,0.618275462962963
31813,0.6666898148148148
31812,0.6362384259259259
31809,91.8623148148148
31808,14.08664351851852
31804,0.0944560185185185
31799,12.195833333333333
31797,2.5088541666666666
31794,4.624513888888889
31792,4.8048263888888885
31791,0.1445833333333333
31788,1.9323148148148148
31786,1.9542708333333332
31773,5.024097222222222
31769,1.0693402777777778
31768,2.6884259259259258
31767,2.550439814814814
31766,2.6280208333333333
31765,2.549490740740741
31764,0.0399074074074074
31758,2.87125
31756,3.0639583333333333
31755,2.818287037037037
31753,0.2041203703703703
31751,0.1739467592592592
31749,0.3315972222222222
31748,1.7598148148148147
31745,0.0884143518518518
31741,7.136817129629629
31737,0.1407175925925926
31736,3.489791666666666
31734,11.512523148148148
31733,1.091875
31730,3.662800925925926
31729,0.9643287037037036
31728,6.076053240740741
31727,0.374074074074074
31724,1.0877083333333333
31723,0.4203472222222222
31721,0.8456365740740741
31718,0.0677777777777777
31715,1.2203472222222222
31714,0.0318055555555555
31713,1.2611689814814817
31712,0.1543981481481481
31709,1.377511574074074
31706,0.0020486111111111
31704,0.018449074074074
31703,0.0314583333333333
31702,0.0271180555555555
31701,9.444930555555556
31700,0.036886574074074
31699,0.0362962962962963
31698,0.0340509259259259
31692,0.0365046296296296
31690,0.0534837962962962
31689,0.041724537037037
31688,0.0433101851851851
31686,0.0021759259259259
31685,0.045625
31684,34.31025462962963
31681,1.8364236111111112
31680,1.8573842592592595
31679,13.979583333333334
31678,0.2915509259259259
31676,0.0646064814814814
31675,0.0556481481481481
31674,0.0612962962962962
31673,0.0675
31672,0.155011574074074
31671,0.0622106481481481
31669,4.776180555555555
31668,0.0917476851851851
31667,27.20445601851852
31666,0.1634722222222222
31665,0.0532523148148148
31664,0.0557638888888888
31662,0.2477777777777778
31660,0.264537037037037
31659,0.2854861111111111
31658,32.91849537037037
